,titolo,durata,views,n_comments,n_like,genere,subscribers,publ,max_quality,timedelta,score,class
8193,wwe action figures batista vs carlito,179,1608,3,9, Entertainment,0,2008-03-15,3,0.1383171414457434,0.0818036886852313,1
8194,Disneyland California Adventure - Cars Land Opening Day,246,3271,1,5, Travel & Events,156,2012-08-03,6,0.4021076897744113,0.2427081330506546,2
8195,Globo Vídeos - VIDEO - Globo Esporte - Íntegra do dia 05 12 2009.mp4,369,8287,1,28, News & Politics,17,2009-12-05,3,0.242054997530051,0.1831296251436516,1
8196,наряд дня))Outfit ...21 мая)),120,19318,0,194, Howto & Style,44000,2011-05-21,4,0.3296558537790219,0.3048038600688564,2
8197,7 Up March 26 2001.wmv,418,1863,0,6, Entertainment,15,2010-04-20,4,0.2644492013831714,0.1530181647928093,1
8198,Angelica Augustsson - Mic Mac du Tillard - GP CSI5* San Patrignano 2011,222,3810,1,17, Sports,16800,2011-07-31,5,0.3413469454964597,0.2321122848482759,2
8199,Country Fest Chiemsee 2009,482,1943,44,62, Travel & Events,10100,2009-07-26,4,0.2203194467314342,0.1576093877811637,1
8200,"Sportacus - ""Adorkable"" (With english subs)",303,7574,0,11, Entertainment,243,2012-10-04,4,0.4123168121192162,0.2874617158958594,2
8201,The 8 Ohms Band - Superheavy (Live at the Ottobar),305,1825,0,10, Music,394,2012-01-20,6,0.3698336901037378,0.2237387103054718,2
8202,Tibia legends :D,180,65612,59,89, Entertainment,0,2006-12-16,4,0.0633953564959657,0.0603563298252822,1
8203,AliGn TREX 550E 3G version 2 1 EFL 3D flight SEF Greece by KouLoS - ΚΟΥΛΟΣ ΣΕΦ,250,1721,10,15, Science & Technology,174,2011-11-19,5,0.359624567758933,0.2245022532165596,2
8204,Resumen de SD Ponferradina (2-1) Deportivo Alavés - HD,243,3117,0,13, Sports,339000,2014-05-03,6,0.507162851967726,0.3308650118828785,2
8205,TONY TAZER - GIVE ME FIVE (Original Mix) Music Video Clip,249,3363,6,30, Music,1790,2013-07-07,5,0.4577638728799604,0.3229816996697911,2
8206,Jesus Adrian Romero con Lupita Dalessio -Que seria de mi,388,20311,7,64, Music,54,2012-11-25,4,0.4208793018277622,0.3622036434479539,2
8207,Sriman Krishna das is singing Sri Nityananda Nistha song during kartik in Vrndavan 2011.,469,2191,8,21, Education,4750,2011-12-07,5,0.3625885065041989,0.2387494082746109,2
8208,Carrot naked cake tarta de zanahorias mabel mendez,272,4940,2,43, People & Blogs,51600,2015-03-26,4,0.5610077391733904,0.4209967576684718,3
8209,2015 Formula Drift Orlando Highlights,152,8234,3,79, Autos & Vehicles,3710,2015-07-06,7,0.5778033920632307,0.4727202386023004,3
8210,Supernatural - Sink or Swim,174,5649,21,110, Entertainment,2110,2010-05-10,5,0.2677424666556891,0.2182431926502356,2
8211,Baú do Tigre Perfect World BR,170,22874,21,18, Gaming,74,2010-03-07,4,0.2572040177836325,0.2038957963789551,2
8212,springwater meadow fishing,255,2089,2,0, Sports,11,2008-02-24,3,0.1350238761732257,0.0630287481355321,1
8213,Wonder Girls - Nobody,224,1124,0,3, Music,142,2010-06-30,3,0.2761402931006093,0.1418263355887928,1
8214,Trade Binder Update Marc [20.06.2014],184,2296,37,49, Gaming,2910,2014-06-20,5,0.5150666886217685,0.3664435413884458,2
8215,Petek in Rus na hrbtu 2.del.wmv,439,2246,0,3, Sports,1040,2010-09-19,4,0.2894780174543059,0.1609133543969877,1
8216,Let's Play Doom 2 - Game Over Run - Level 8,493,13738,5,22, Gaming,205,2009-05-16,4,0.2086283550139963,0.1613268191992035,1
8217,**Watch!!**The Best Yugioh Pulls Ever!! (5 6 7 Rares  1 pac,475,17448,49,110, Gaming,972,2011-07-21,5,0.3397003128602009,0.3002909385530673,2
8218,Бумажный Minecraft: Большая Алекс,417,15303,0,166, Howto & Style,50300,2015-08-30,6,0.5868598715626544,0.5287137891650465,3
8219,COME SI COSTRUISCE UNA FIBBIA,443,9973,5,49, Education,29,2009-08-13,4,0.2232833854767001,0.1788798286356991,1
8220,Analisis a la Saga de Mortal Kombat (Loquendo) (Parte 10),482,19159,91,247, Entertainment,56900,2013-03-02,5,0.436851638399473,0.4101115591696883,3
8221,Fallout New Vegas - Unique Weapon / Side Quest - Machete: Liberator / We Are Legion,471,7529,6,48, Gaming,5660,2010-11-15,5,0.2988638234809814,0.2339308244052279,2
8222,un-OFFICIAL Justin Bieber Live In Kuala Lumpur 2011 - Pray,197,2963,0,14, Music,39,2011-04-21,5,0.3247159558702453,0.2122028835511547,2
8223,TheWarZ - #10 | Zona Militar y bandidos,410,1849,11,62, Entertainment,4840000000,2012-12-04,5,0.4223612712003952,0.3008646325772336,2
8224,Complete Wood Pellet Plant for Sale  Complete Wood Pellet Line,225,4993,1,15, Howto & Style,2370,2013-04-08,4,0.4429441791536308,0.3053254781551731,2
8225,Doma India Horse Training,236,241407,4,619, Pets & Animals,739,2012-01-18,4,0.3695043635764861,0.4247299941560154,3
8226,BMW 760i F01 HAMANN Exhaust system,207,26193,4,64, Autos & Vehicles,13,2011-05-26,5,0.3304791700971513,0.2895388159651978,2
8227,Glee- Faithfully and Anyway You Want It.MP4,254,72082,21,507, People & Blogs,40,2010-05-30,5,0.2710357319282068,0.2882427422358601,2
8228,STARNE-APERTURA DI CACCIA ALLE STARNE HD,227,9273,0,12, Pets & Animals,1050,2012-09-17,5,0.4095175366375762,0.2925726751152879,2
8229,TT featuring Danny'L & Petty - La Fiesta,290,279329,51,372, Music,15,2010-07-14,3,0.2784455787913716,0.3139026419697643,2
8230,Ergun Plak''Ölürüm sana ölürüm ben ölürüm...'',137,92936,50,598, Comedy,7680,2012-08-11,3,0.4034249958834184,0.4393559914819409,3
8231,Tim Hawkins: National Anthem,126,1337,0,2, Comedy,76,2012-07-05,4,0.3973324551292607,0.2013014189311238,2
8232,vastelavond sittard 2009,491,1714,0,4, Entertainment,164,2009-03-01,3,0.1961139469784291,0.1084497083138759,1
8233,TV유치원 파니파니 - TV Kindergarten Funny Funny EP867 # 004,300,1799,0,4, Entertainment,991000,2013-07-05,3,0.4574345463527087,0.2543102312115398,2
8234,Магнитный конструктор,209,21479,4,53, Howto & Style,35000,2012-03-11,3,0.378231516548658,0.3225107477796717,2
8235,Second Skin Jeep Part 1 - Sound Deadening - Spectrum Undercoating,304,43704,9,61, Autos & Vehicles,440,2008-08-30,4,0.1659805697348921,0.1501284496888914,1
8236,60fps ppsspp Dragon ball z shin budokai on S3,127,48642,88,208, People & Blogs,1590,2013-03-27,4,0.4409682199901202,0.4344574641778363,3
8237,Pass 'Portes du Soleil 2012 awesome flow section SB66,308,2630,4,4, Sports,53,2012-07-03,6,0.3970031286020088,0.2299195876822717,2
8238,Muse Concert 2010 in Hong Kong - starlight,221,1890,1,3, People & Blogs,0,2010-02-23,4,0.2552280586201219,0.1391850957625995,1
8239,Установка паркета BOEN,232,11182,1,5, People & Blogs,34,2012-04-20,3,0.3848180470936934,0.2611567070966585,2
8240,กองไว้ - เจ เจตริน (เวทีอโศก),290,4660,0,25, People & Blogs,80,2014-02-16,6,0.4946484439321587,0.3535456766514549,2
8241,ماما بحبك علشان قلبك مليان حب وكله حنان.كنيسة مارمرقس ناشفيل,294,51019,0,187, Film & Animation,3550,2014-04-15,4,0.50419891322246,0.4949632716630005,3
8242,All Shall Perish - Eradication [Band Cover] HD,235,2198,13,24, Music,60,2012-01-22,5,0.3701630166309896,0.2466984875395413,2
8243,Kabaret Znane Ryje - Spadochrony,469,5369,0,16, Entertainment,5070,2011-07-31,5,0.3413469454964597,0.2380705906532148,2
8244,Spider Crabs Victoria  Australia. bubblemedia.com.au,211,11993,10,33, Education,0,2014-06-09,5,0.5132553927218837,0.4048796499546006,3
8245,Vectra na Fixa aro 18',238,52152,15,178, Autos & Vehicles,1570,2013-04-08,4,0.4429441791536308,0.4340977975447415,3
8246,The Seed Stitch: How to Knit the Seed Stitch,258,27839,22,404, Howto & Style,178000,2015-01-19,5,0.550139963774082,0.5454943650991113,3
8247,Napoli - Lanciano 4-1  serie C1B 2004-2005,190,21963,5,52, Sports,14600,2010-05-18,3,0.2690597727646961,0.2294811045878131,2
8248,Sort It Out Newcastle United !!  - Arsenal Fans Placed Up In The Gods,186,45495,242,578, Sports,1450000000,2013-12-30,5,0.4867446072781162,0.5078561564603219,3
8249,"God of War I: ""Aphrodite's Necklace.""",453,18735,16,27, Gaming,2230,2012-06-16,5,0.3942038531203688,0.3170302317093831,2
8250,Maintier Frankfurt 2012 Dog Dance Tournament - Vela & Buzz,447,1975,9,0, Pets & Animals,733,2012-06-03,3,0.3920632306932323,0.1816704751598663,1
8251,Min utveckling Längdhopp 2005-2012,389,2611,1,12, Sports,58,2012-12-26,4,0.4259838630001646,0.2713696955503412,2
8252,How To Get Out Of Crossfire Map COD4,309,1475,1,1, Gaming,0,2008-11-09,3,0.17767166145233,0.0866809058184284,1
8253,Battlefield: Bad Company 2 - Why I'm a PC Gamer (Part 1/4),291,2604,27,36, Gaming,405,2011-04-14,6,0.3235633130248641,0.2267366260390935,2
8254,DEFACED by Lorcan Finnegan (HD),210,21998,29,227, Film & Animation,1440,2009-08-20,5,0.2244360283220813,0.2114394750187152,2
8255,Mars Volta - Live from 2003 7,223,2164,4,15, Music,473,2007-11-27,3,0.1203688457105219,0.0768260404827365,1
8256,How To Annoy People: MW3,200,3295,3,4, Music,244,2011-12-19,4,0.3645644656677095,0.2161513917551817,2
8257,Ae forest,148,5258,2,12, Sports,0,2006-05-23,3,0.0293100609254075,0.0199246212297595,1
8258,Harmonica Ti-Paul  Pierre Poirier Nous avons le soleil Retour à la terre,200,3402,25,26, Music,773,2008-10-26,3,0.1753663757615676,0.12237628441823,1
8259,Epo (エポ) - 土曜の夜 は パラダイスをｼﾝｾﾄﾞﾗﾑでやってみた,259,7273,10,21, Music,1110,2012-03-22,4,0.3800428124485427,0.2780860878654639,2
8260,[뷰티인미 Try it] 2014년 뷰티인미 AWARDS! 1만명이 선택한 아이섀도우는?!,321,37648,7,89, People & Blogs,768000,2015-02-06,6,0.5531039025193479,0.5078283556760458,3
8261,Shugo Chara!~Kukai & Yaya~Beat Of My Heart,190,42706,238,313, Entertainment,93,2008-03-08,4,0.1371644986003622,0.1374586461430625,1
8262,Salaatin valmistus,293,1977,11,75, People & Blogs,11700,2013-08-04,6,0.4623744442614853,0.3365541794538415,2
8263,Submarino Mogan,248,6460,1,6, Entertainment,0,2007-12-01,4,0.1210274987650255,0.0792196029262216,1
8264,Dragon Khan,132,4841,2,9, Entertainment,0,2006-09-20,3,0.0490696525605137,0.0323232215951758,1
8265,Welke labelprinter kiest u?,165,1236,0,1, Howto & Style,23,2013-11-28,4,0.4814753828420879,0.2297006528525954,2
8266,Forrozão Karkará/Quebra-quebra,309,14196,1,47, Music,193,2009-08-18,3,0.2241067017948295,0.1838125748604365,1
8267,addictive is back!,290,1458,1,7, Entertainment,55,2011-04-23,5,0.3250452823974971,0.1858659496483551,1
8268,Flamengo 0 x 0 Vasco da Gama - Brasileirão 2011,342,91777,55,483, Sports,13600,2011-08-28,4,0.3459575168779845,0.3720016232100404,2
8269,[중앙성결교회] 성탄축제-유년부&초등부 찬양율동 131222,486,10550,2,13, Nonprofits & Activism,13200,2013-12-25,3,0.4859212909599868,0.3531852089326397,2
8270,비틀즈 헤이쥬드 hey jude[기타강좌] guitar lesson,262,4597,0,6, Music,113,2013-02-28,3,0.4365223118722213,0.2766605593800393,2
8271,Ritratto d'autore: Osvaldo Licini - parte terza,301,3890,0,33, Film & Animation,112,2008-04-30,4,0.1458916515725341,0.1050557035320235,1
8272,Introdução - Gangster Squad!!,234,15064,242,1643, People & Blogs,212000,2013-01-11,5,0.4286184752181788,0.4455937996660226,3
8273,Running 100 miles through the Himalaya - Elizabeth Weil,315,2516,2,19, Science & Technology,190000,2013-08-15,6,0.46418574016137,0.3068658371953296,2
8274,Lowlands 2008 Junkie XL,233,2580,6,5, Music,0,2008-08-18,4,0.1640046105713815,0.096614968897899,1
8275,ขาแรง แซงรถอ้อย,240,2216,1,5, People & Blogs,0,2012-03-21,5,0.3798781491849168,0.2202579879740355,2
8276,Passive Solar Aquaponic Greenhouse System  Personal or Commercial Size,364,90820,13,291, Science & Technology,7210,2013-09-24,4,0.4707722707064054,0.4913844747774268,3
8277,Justin Vs. Willie PT2 Citywide 2008,342,1545,2,3, Sports,319,2008-10-07,3,0.1722377737526757,0.0918076660365947,1
8278,TeamTechSquad - Unboxing of the Armaggeddon Phantom Gaming Mouse,176,1695,3,11, Science & Technology,937,2013-10-27,6,0.4762061584060596,0.2884723280541151,2
8279,PRESENTACION DE LA ARROLLADORA BANDA EL LIMON EN ACAPULCO.AVI,303,2575,0,3, Music,16,2011-01-18,3,0.309402272353038,0.1745714108145444,1
8280,【ヘタリア】貴族と小鳥とお花描いてみた,432,57963,90,1143, Howto & Style,12100,2009-11-04,3,0.2369504363576486,0.2605852985419608,2
8281,شركة البسامي العقارية تقدم فيلا للبيع بجدة,151,9275,3,46, People & Blogs,46,2014-06-12,6,0.5137493825127614,0.4073645182952561,3
8282,Sheth vs. Ace Game 1 - StarCraft 2 Beta Commentary (#35),348,7054,7,23, Entertainment,45000,2010-06-13,5,0.2733410176189692,0.2009519308160388,2
8283,Burnout Paradise City Custom Race 8 in HD 1080p (PS3),419,5753,7,6, Gaming,15800,2010-06-21,6,0.2746583237279763,0.1778360336286124,1
8284,dj ates gurur yeni,174,6556,3,29, Film & Animation,0,2009-03-27,4,0.2003951918327021,0.1491590610262055,1
8285,PINDOL Edmond & Della,304,1092,9,5, Entertainment,0,2008-01-20,4,0.1292606619463197,0.0693610039523538,1
8286,Tunze vs Maxspect,129,36118,10,65, Pets & Animals,422,2015-04-04,5,0.5624897085460234,0.5043677427530687,3
8287,4runner Sunroof Drains,173,43410,27,268, People & Blogs,108000,2013-09-14,5,0.4691256380701465,0.4661689673924958,3
8288,SBF Muscle Group Video #4 (END) : Shoulders+ Triceps,273,1787,2,11, Sports,632,2013-09-01,4,0.46698501564301,0.2843936344767854,2
8289,Learn to surf - lesson 7,267,192659,32,140, Sports,2460,2008-04-08,3,0.1422690597727647,0.1487070604694136,1
8290,M1A1 MONTAGE - insane Kills!,447,2487,8,8, Gaming,564,2009-07-31,4,0.2211427630495636,0.1352545582690951,1
8291,2010-12-20 Remscheid Schnee - Wahnsinn,203,8421,1,38, News & Politics,3060,2010-12-20,4,0.3046270377078873,0.2362786616742252,2
8292,Diablo 3 Izual,127,1973,0,1, Gaming,16,2012-05-20,5,0.3897579450024699,0.1970750791113816,1
8293,rct3 construction disneyland paris partie 2,126,1941,0,5, Gaming,385,2013-09-04,5,0.4674790054338877,0.2672676820984088,2
8294,cso帳密大公開,253,5375,4,15, People & Blogs,15,2015-02-03,5,0.5526099127284703,0.3834067612509,2
8295,Ancelmo Diaz - El sauce y la palma en vivo (charreada),149,8438,1,0, Music,1550,2008-11-11,3,0.1780009879795817,0.0982646433761307,1
8296,Catfish Creek Fishing,326,264633,111,877, Howto & Style,44600,2014-05-04,5,0.5073275152313519,0.5967762721204479,3
8297,Marreta é massa - desfile das virgens - Surubim - 21/02/10,319,4439,0,16, Entertainment,330,2010-02-24,4,0.2553927218837477,0.1751558774300996,1
8298,5 REASONS TO PICK TECHIES (NOT FAKE),122,921354,652,11315, Gaming,1050000000,2014-09-19,6,0.530051045611724,0.7466240601263169,4
8299,KimmayTube DIY Leave-In conditioner Recipe 💦💦 for Healthy Natural Hair,500,104570,45,1049, Howto & Style,4230,2012-11-04,4,0.4174213732916186,0.4719120047222377,3
8300,Snuggies For Dogs,145,4283,0,3, People & Blogs,61,2009-03-01,3,0.1961139469784291,0.1167448483921763,1
8301,Free Willy VHS Unboxing,138,8302,0,13, Nonprofits & Activism,5380,2011-02-24,5,0.3154948131071958,0.2246965467389154,2
8302,Using Tribble to extract RAM from an active computer system,195,5399,6,0, Science & Technology,247000,2012-05-10,6,0.3881113123662111,0.2036725384532136,2
8303,Три порожка на Кондурче,187,3121,8,14, Travel & Events,3330,2009-06-08,4,0.2124156100773917,0.1394881112713347,1
8304,Raphaella Halloween na Blue Space,211,2447,1,2, Entertainment,227,2007-11-02,4,0.1162522641198748,0.06318788958621,1
8305,Madara Uchiha AMV | Relentless |,186,9853,8,93, Film & Animation,121,2013-09-02,5,0.4671496789066359,0.3919115562940328,2
8306,Зима.Глазков саня и Друзья,172,1479,1,4, Gaming,35,2015-02-15,3,0.5545858718919809,0.3016884412342523,2
8307,Atomik Barbwire rc boat unboxing,181,1180,0,3, People & Blogs,908,2013-04-11,5,0.4434381689445085,0.2290674847976963,2
8308,みんな空の下をプラスチックサックス Vibrato  A1Sで吹いてみた,316,5487,0,19, People & Blogs,20,2013-11-10,4,0.478511444096822,0.3391192096835743,2
8309,062 - Marcopolo Torino LN MB OF-1318 - Parque das Nações,175,33787,12,161, Autos & Vehicles,695,2012-12-25,5,0.4258191997365387,0.4034329654996152,3
8310,Lilly Goodman en Buenos Aires 2010 - Luna Park,312,1385,0,6, Music,0,2010-09-29,4,0.2911246500905648,0.163182670462409,1
8311,RED ZONE Club 10/03/2012___Dj LOUIE VEGA plays Automatic!!!,421,1179,0,2, Music,75,2012-03-11,5,0.378231516548658,0.1887196542708457,1
8312,PS VITA Need For Speed Rivals 4.46 CFW Remote Play,428,2264,3,12, Gaming,845,2013-12-04,5,0.4824633624238432,0.3031483847783346,2
8313,Кайтборд Nobile 2HD 2013,250,2930,0,14, Sports,6920,2013-01-22,5,0.4304297711180636,0.2809928172990126,2
8314,Frieza Saga Tournament: Nappa VS Raditz,171,3695,4,4, Gaming,669,2009-08-09,3,0.2226247324221966,0.1335524426492824,1
8315,三菱エレベーター,220,20042,7,17, Autos & Vehicles,5370,2011-05-11,4,0.328009221142763,0.2562956405648305,2
8316,PORQUE TUVE QUE PERDERTE,341,10047,3,54, Music,16,2011-12-05,4,0.3622591799769471,0.2924898846478821,2
8317,The King of Fighters '98 - Live Action,468,1408121,1568,10185, Gaming,34700,2009-08-28,4,0.2257533344310884,0.3223906724261945,2
8318,Analía Centurión y Gabriel Missé  ( PACIENCIA ),159,14871,4,104, Travel & Events,0,2011-05-24,4,0.3301498435698995,0.2875063119116334,2
8319,Death Note - Light vs. L - Kogoeru yoru ni saita hana AMV,307,2404,2,25, Film & Animation,16,2008-05-26,4,0.1501728964268071,0.1012652554895447,1
8320,#Cucina - Biscotti e Cioccolatini BIS | senza lattosio,339,1697,0,1, Howto & Style,2670,2011-01-03,6,0.3069323233986498,0.1523712322638497,1
8321,Schürzenjäger - Und dann vermiss i dich,233,200384,16,553, Music,472,2008-10-11,3,0.1728964268071793,0.1955826248668489,1
8322,Movie Box   Descarga peliculas y ve peliculas online desde tu iPhone   iPad   iPod Touch,234,1306,3,11, Science & Technology,530,2014-01-10,5,0.4885559031780009,0.2881755896625221,2
8323,Grondwerk - Werk aan de hand - Clinic Horse Event,158,15190,0,3, Pets & Animals,4020,2007-09-19,3,0.1090070805203359,0.0733177717600267,1
8324,Full Speed Downhill Skateboarding - Rio de Janeiro (YOUTUBE ),266,1592,30,91, Sports,53,2013-05-12,6,0.4485427301169109,0.325786946470592,2
8325,Orange Tabby Meow,166,8410,5,45, Pets & Animals,658,2013-05-21,5,0.4500246994895439,0.3535543212578088,2
8326,Extraxx-Art Episode 57: Murdoc,230,1259,9,34, Gaming,3200,2012-02-26,5,0.3759262308578956,0.2454718468428597,2
8327,Scanuppia 2008  -  45% no limits,143,97761,25,201, Sports,522,2008-10-07,4,0.1722377737526757,0.176678033483941,1
8328,Free Runscape Account!,161,1110,5,17, Gaming,26,2009-06-18,4,0.2140622427136506,0.1294394756340907,1
8329,Dale Albo TV - El CSD Colo Colo homenajeo al gran Carlos Caszely,180,5453,4,24, Sports,55500,2013-08-07,5,0.4628684340523629,0.3341644059404361,2
8330,Tt eSPORTS Theron Review,500,12318,35,66, Gaming,248,2012-02-10,5,0.3732916186398814,0.3105414872638123,2
8331,Sushi Candy,199,2311,0,7, People & Blogs,497,2009-12-30,3,0.2461715791206981,0.1476887554627772,1
8332,Spiderman vs The Joker Sensational spider-man,325,82290,6,87, Gaming,375000,2014-08-25,6,0.5259344640210769,0.5072745172694326,3
8333,David Guetta Barcelona 2010 & Gol de España !!!!,169,2530,0,2, Music,0,2010-07-07,4,0.2772929359459904,0.1512849312942945,1
8334,넥타이 매는 방법.wmv,243,4494,3,1, People & Blogs,0,2012-06-13,5,0.3937098633294912,0.2188638475142371,2
8335,Zbrush 4r6 * The Need For Speed * timelapse modeling,263,1235,12,18, Film & Animation,3590,2013-11-12,6,0.4788407706240737,0.2942472622297999,2
